word,sentiment
heads,-0.014005499
headset,-2.466233575
headsets,-0.635263109
headship,-0.523479653
headshrinker,14.28068277
headsman,-1.27902253
headsmen,2.260000916
headspring,6.4
headstall,19.07108487
headstalls,12.8
headstand,0.372414002
headstands,1.328803519
headstay,-6.4
headstone,2.44611585
headstones,0.302339837
headstrong,4.66856895
headwaiter,12.52164788
headwaiters,12.8
headwater,-1.466615636
headwaters,7.739386111
headway,-0.03170476
headways,5.438815811
headwind,0.533152098
headwinds,3.221185941
headword,7.461412215
headwords,0.801397439
headwork,-3.033011416
heady,5.897229604
heal,1.186185711
healable,-6.186714024
healed,0.44151796
healer,1.707267104
healers,0.400820193
healing,3.709682035
heals,1.479008923
health,0.425217696
healthful,1.659540894
healthfully,0.542816924
healthfulness,5.549212105
healthier,2.329262716
healthiest,0.770512381
healthily,-0.650064026
healthiness,0.206802728
healths,10.83824432
healthy,0.3848641
heap,-3.672188201
heaped,-2.852146998
heaping,-1.701201208
heaps,-0.142943757
hear,0.100045975
hearable,-1.573172302
heard,0.522316528
hearer,9.218868192
hearers,3.202247635
hearing,0.07657753
hearings,0.589615442
hearken,1.92889192
hearkened,5.456303553
hearkening,11.43912618
hearkens,6.731966603
hears,2.391874767
hearsay,-6.75165063
hearsays,-7.494115485
hearse,1.331452544
hearsed,3.772792612
hearses,18.16780031
heart,3.458550727
heartache,5.006054361
heartaches,10.19945557
heartbeat,0.834619926
heartbeats,0.045126763
heartbreak,5.704762068
heartbreaker,3.082795593
heartbreaking,8.045408807
heartbreaks,7.031905947
heartbroke,9.507478803
heartbroken,0.915812201
heartburn,0.682607983
heartburns,-7.928354887
hearted,1.801607999
hearten,-1.540982915
heartened,0.723048017
heartening,4.459711357
heartens,10.26933087
heartfelt,7.286037089
hearth,4.041461203
hearths,1.604631708
hearthside,4.304022889
hearthstone,3.942326844
hearthstones,19.78793216
heartier,0.585647372
hearties,5.163146224
heartiest,3.825552868
heartily,4.486129341
heartiness,7.241293119
hearting,8.221124812
heartland,3.139170592
heartlands,7.926039889
heartless,-0.191294702
heartlessly,0.472917112
heartlessness,1.762020502
heartrending,11.93248474
hearts,2.924993059
heartsick,2.718400767
heartsickness,6.998127683
heartsore,8.330819219
heartstring,0.924165247
heartstrings,2.544002024
heartthrob,0.370033262
heartthrobs,-0.490575748
heartwarming,8.924140766
heartwood,3.205736894
heartworm,-4.15628232
heat,-0.00872586
heatable,-6.235047154
heated,-0.322705574
heatedly,3.12531632
heater,-1.978508605
heaters,-1.402056945
heath,0.253123747
heathen,0.394564943
heathendom,-6.76684778
heathenish,6.49222182
heathenism,3.6234606
heathens,-0.709900875
heather,0.213324911
heathered,15.41892376
heathers,-0.237772458
heathery,-0.053384438
heathier,0.464229909
heathiest,-7.443138144
heaths,5.626319065
heathy,-1.4444588
heating,-2.513015594
heatless,-9.390374145
heats,0.97635622
heatstroke,-0.54986372
heatstrokes,13.50893012
heave,-0.923916133
heaved,0.118928011
heaven,0.423495355
heavenly,3.124073932
heavens,-0.35918376
heavenward,2.175329833
heaver,3.596445849
heavers,6.420329937
heaves,-6.397777546
heavier,1.81802819
heavies,2.411399927
heaviest,7.126089782
heavily,-0.267857666
heaviness,4.854124626
heaving,-5.010615852
heavy,0.802216624
heavyhearted,3.502126364
heavyheartedness,12.8
heavyset,-0.342534503
heavyweight,2.753389307
heavyweights,3.404808112
hebephrenia,0.71496012
hebephrenic,-1.469624496
hebraic,0.679916964
hebraism,4.477649358
hebraist,-5.480026171
hebraists,12.00289421
hebraizing,-12.8
hebrew,-0.085737923
hebrews,-1.500106875
hecatomb,11.99096016
hecatombs,11.15294529
heck,-1.845489358
heckle,-3.241456091
heckled,-0.86958079
heckler,0.259832166
hecklers,-5.135872773
heckles,0.339001426
heckling,-1.876913193
hecks,2.263745398
hectare,6.712275946
hectares,0.152059236
hectic,5.685332387
hectical,11.15294529
hectically,1.866882574
hecticly,12.8
hectometers,-12.8
hector,0.961737404
hectored,-6.72049633
hectoring,-3.54825928
hectors,0.083080892
hedge,-0.000111178
hedged,-0.797085858
hedgehog,0.40334503
hedgehogs,0.955131726
hedgehopper,12.8
hedgehopping,13.62508168
hedger,0.590509365
hedgerow,1.763720984
hedgerows,8.660047121
hedgers,11.99726948
hedges,0.587687462
hedging,0.265052749
hedgy,17.93654569
hedonic,0.629181154
hedonics,0.598790619
hedonism,3.654286343
hedonisms,-12.8
hedonist,1.322888063
hedonistic,1.047691341
hedonists,-0.684087602
hee,-1.962613706
heed,-2.138787062
heeded,-3.022997867
heeder,12.8
heedful,7.783634295
heedfully,12.8
heedfulness,7.186215288
heeding,1.425040149
heedless,1.202663902
heedlessly,1.485777607
heedlessness,10.30136418
heeds,0.699047415
heehaw,-5.819713556
heehawing,12.8
heel,-0.105497796
heeled,0.01809795
heeler,0.218379138
heelers,-5.464595034
heeling,-0.002433014
heelless,-3.398583843
heels,0.226360661
heeltaps,12.8
heft,2.168716893
hefted,-0.852577947
hefter,9.955795578
heftier,1.244887901
heftiest,9.280067
heftily,2.516583634
heftiness,6.683433598
hefting,2.413090449
hefts,7.244699664
hefty,0.115074611
hegemon,-0.447537775
hegemonic,0.234225129
hegemonical,1.523131799
hegemonies,8.164248814
hegemony,0.331747395
hegira,5.764726255
heifer,1.735953333
heifers,-7.843374782
heigh,8.307697898
height,0.630484886
heighten,2.186432237
heightened,4.324289404
heightening,6.922341071
heightens,9.770811306
heighth,3.101407631
heighths,-10.17319394
heights,0.914117106
heil,1.442325068
heiled,-6.243335338
heiling,6.843182842
heils,-4.345711188
heinie,7.228482477
heinies,24.08892553
heinous,-1.01743469
heinously,-9.102247471
heinousness,-2.460613585
heir,3.660484912
heired,12.8
heiress,3.135485496
heiresses,2.686197381
heiring,12.8
heirless,10.99655741
heirloom,3.808041254
heirlooms,2.24699208
heirs,1.522902697
heirship,13.35340164
heist,0.705839938
heisted,-1.941140869
heister,4.859672156
heisters,-9.123929723
heisting,-3.031044535
heists,3.074337167
hejira,8.092885595
held,0.04816897
helen,0.885088613
helical,0.249717227
helices,12.2885348
helicoid,1.38453788
helicon,1.46591844
helicons,6.4
helicopter,-0.671239097
helicopters,-1.56474689
helio,0.822925593
heliocentric,0.150250299
heliocentrically,12.8
heliocentricity,1.290074173
heliograph,5.300375312
helios,1.314503134
heliotherapy,12.8
heliotrope,1.251885376
heliotropic,15.47905443
heliotropism,12.8
helipad,4.153396774
helipads,-8.870274189
heliport,-0.189669397
heliports,11.15294529
helium,-0.480868412
heliums,8.455430126
helix,0.654172104
helixes,-0.012659055
hell,-0.505376734
hellbent,-2.028064478
hellbox,9.328616853
hellcat,1.441752095
hellcats,-0.343599546
hellebore,2.820695709
hellebores,13.62657927
helled,0.740186583
hellene,-7.152948701
hellenes,-2.788665465
hellenic,1.762818953
hellenism,0.421296454
hellenist,2.843075665
hellenistic,0.318698009
hellenists,5.8006607
heller,1.366189671
hellers,-0.127954953
hellfire,0.291734136
hellfires,-0.359773049
hellgrammite,12.8
hellgrammites,12.8
hellhole,0.876702098
hellholes,-0.365327496
helling,-2.062672222
hellion,0.671807873
hellions,-1.717661611
hellish,0.961008328
hellishly,-1.247701224
hellishness,8.27353691
hello,-0.822804628
helloes,12.8
helloing,6.4
hellos,-2.584189065
hells,0.460711224
helluva,2.267350724
helm,0.559275495
helmed,0.001742665
helmet,0.061432689
helmeted,-1.121259828
helmets,-0.08063463
helming,-0.147785285
helmless,12.8
helms,2.583174174
helmsman,1.292522001
helmsmen,4.78585194
helot,3.576145151
helotry,-12.8
helots,1.746801702
help,0.019436002
helpable,9.486637813
helped,2.967476069
helper,0.876421205
helpers,1.699522354
helpful,0.281715473
helpfully,0.040016714
helpfulness,-0.712350659
helping,1.294784019
helpings,2.048391854
helpless,-0.034003739
helplessly,0.07205596
helplessness,3.578147039
helpmate,4.276226028
helpmates,3.519222568
helpmeet,-9.04958629
helpmeets,-6.852531381
helps,6.826733623
helsinki,3.024014694
helve,12.8
hem,-0.105347071
heman,2.849003991
hematic,12.8
hematite,0.763518721
hematologic,-5.681542211
hematological,-7.730474566
hematologist,-0.00681515
hematologists,12.8
hematology,3.106605687
hematoma,4.196545647
hematomas,-5.357488291
heme,-7.535253557
hemingway,0.545083083
hemiola,14.95775417
hemiolas,22.86058605
hemiplegic,10.01599329
hemisphere,0.156839445
hemispheres,7.91220322
hemispheric,1.613691237
hemispherical,-1.350044972
hemistich,12.8
hemistichs,11.15294529
hemline,-8.898158752
hemlines,-3.279605617
hemlock,0.794103867
hemlocks,-3.333118582
hemmed,-0.791427622
hemmer,2.884033197
hemmers,22.81763919
hemming,-0.817294945
hemodialysis,21.0425709
hemoglobin,-1.501712679
hemolyze,0
hemophilia,2.841155192
hemophiliac,2.802894741
hemophiliacs,7.586226328
hemophilic,13.24692554
hemorrhage,0.286837331
hemorrhaged,5.623722036
hemorrhages,1.867743352
hemorrhagic,-2.864735595
hemorrhaging,-2.551622413
hemorrhoid,-6.947662316
hemorrhoidal,-9.097075159
hemorrhoidectomy,12.8
hemorrhoids,-1.901378851
hemostat,-2.389713791
hemostats,-6.467155963
hemp,0.068936379
hempen,11.37248931
hemps,2.516450406
hempseed,1.100301446
hempseeds,12.86828031
hempy,7.440487004
hems,-1.510152325
hemstitch,-5.732505756
hemstitched,12.8
hemstitches,11.15294529
hemstitching,0.973480175
hen,3.925354003
henbane,-1.133670627
henbit,14.86140859
hence,-0.253991991
henceforth,-0.00205253
henceforward,-4.079024069
henchman,2.168195511
henchmen,0.29764444
hencoop,12.8
henhouse,-0.220878921
henhouses,0.143616785
henna,-3.132418359
hennaed,15.63414273
hennaing,0
hennas,-11.08801392
hennery,8.892945656
henpeck,8.923019635
henpecked,1.314669941
henpecking,-3.726178046
henpecks,2.935048467
henries,-2.723012434
henry,2.626719327
henrys,2.470798028
hens,0.976124723
hep,0.091184165
heparin,-0.645958493
hepatic,4.373003735
hepatica,0.966494756
hepatics,6.4
hepatitis,0.212918861
hepatizes,12.8
hepburn,1.472778582
hepcat,3.81592408
hepcats,1.580146441
heptad,-3.398583843
heptagon,9.000092294
heptagons,12.8
heptameter,5.309729227
heptanes,12.8
heptarch,12.5198334
heptarchs,12.8
her,0.226584436
herald,0.541900112
heralded,0.135986694
heraldic,4.027005289
heralding,0.643004083
heraldist,12.8
heraldists,12.8
heraldries,-5.567218672
heraldry,6.198781616
heralds,1.708533252
herb,2.084806788
herbaceous,2.749321817
herbage,-7.850661252
herbal,0.422224388
herbalist,1.951625576
herbalists,0.728042243
herbals,2.722794726
herbaria,-6.714686583
herbarium,7.402137087
herbariums,-10.58564246
herbert,0.000122984
herbicidal,-1.953121601
herbicide,-0.964720374
herbicides,-0.13431608
herbier,2.256584678
herbivore,-1.953927473
herbivores,-0.264154784
herbivorous,0.009387555
herbless,-12.8
herbs,0.879833749
herby,3.339256804
herculean,0.108792524
hercules,0.283597158
herculeses,-0.702023246
herd,0.025064779
herded,0.291299985
herder,0.698285818
herders,0.48950799
herding,2.702826513
herdman,17.32368508
herdmen,-1.572203419
herds,2.508988871
herdsman,6.750756145
herdsmen,2.949153512
herdswoman,12.8
here,0.00072848
hereabout,5.438815811
hereafter,0.477037603
hereat,4.732611172
hereby,-2.013208177
hereditarily,-5.423285729
hereditary,0.432101312
heredities,7.816561046
heredity,1.294648665
hereford,1.140804365
herefords,4.097001384
herein,0.208677908
hereinafter,2.04620252
hereof,-6.373627017
hereon,-0.570291615
heres,-0.575244567
heresies,-1.217051109
heresy,-1.051062085
heretic,-0.314459939
heretical,-1.890140468
heretically,5.177662332
heretics,-0.21118668
hereto,6.415459702
heretofore,0.348530809
hereunder,-1.596861231
hereunto,-5.384562133
hereupon,5.657612615
herewith,-3.304757456
heritabilities,-10.58564246
heritability,-0.848049302
heritable,-0.940237121
heritably,12.8
heritage,1.939269606
heritages,1.877317661
heritor,22.81763919
heritors,6.4
herman,0.595181612
hermaphrodism,13.68620158
hermaphrodite,1.479761448
hermaphrodites,-0.291260768
hermaphroditic,0.978076357
hermaphroditism,15.15496956
hermeneutic,-0.265561297
hermeneutical,0.43831402
hermeneutically,-7.55439556
hermeneutics,0.044564621
hermes,0.014397932
hermetic,0.657153738
hermetical,0.941398805
hermetically,-0.378379489
hermit,0.205914881
hermitage,3.01722815
hermitages,10.99215312
hermitic,6.616100675
hermitry,0
hermits,0.142449101
hernia,-1.508377665
hernial,12.8
hernias,-0.529413838
herniate,-6.104848166
herniated,2.371469252
herniates,-12.8
herniating,-7.461843678
herniation,-7.069558978
herniations,-7.658506406
hero,0.010870624
heroes,0.139700724
heroic,0.364217704
heroical,10.46893616
heroically,-0.600663842
heroicalness,12.8
heroics,2.005544169
heroin,0.087566988
heroine,-0.438351189
heroines,0.698871061
heroinism,12.8
heroins,-0.10272103
heroism,2.50737227
heroisms,0.122903389
heroize,-10.54061736
heroized,0.82545737
heroizes,12.8
heroizing,-8.171095896
heron,4.334095881
herons,1.133164641
heros,0.023459563
herpes,-5.933965252
herpetic,-7.484843637
herpetological,-2.092518582
herpetologist,-0.161183115
herpetologists,4.900836179
herpetology,6.63731358
herr,0.861893629
herring,-1.306253439
herringbone,-0.193874385
herringbones,-4.864784359
herrings,0.726928653
hers,0.006414628
herself,0.12006516
hershey,1.368543542
hertz,0.304263846
hertzes,12.8
hesitance,9.225552917
hesitancies,3.463646684
hesitancy,0.863490507
hesitant,3.530167676
hesitantly,1.01298322
hesitate,4.25933176
hesitated,2.192075889
hesitater,17.93654569
hesitaters,12.8
hesitates,0.428859682
hesitating,4.233079054
hesitatingly,1.790209088
hesitation,3.038590653
hesitations,5.005439406
hesitator,12.8
hessian,5.572366461
hessians,3.869998125
hest,1.658635263
hetaera,8.010434048
hetaeras,12.8
hetero,-2.647596058
heterodox,-1.369255831
heterodoxies,12.22087867
heterodoxy,-5.028261026
heteroerotic,-4.500327524
heterogeneity,0.711905922
heterogeneous,0.335488378
heterogeneously,-3.398583843
heterogenous,-0.256285392
heteronomous,2.256584678
heteronomy,1.650063053
heteronymous,12.8
heterophile,12.8
heteros,-4.638349847
heterosexual,-2.155249421
heterosexuality,-2.218946605
heterosexually,-2.431417051
heterosexuals,-3.692016995
heterosis,8.455430126
heterotic,2.513375089
heuristic,1.309643357
heuristics,3.737176164
hew,0.095556858
hewed,8.892783582
hewer,18.26817467
hewers,-5.741019399
hewing,-0.264482262
hewn,8.086869671
hews,4.743798559
hex,-0.014286469
hexad,11.15294529
hexadecimal,-1.263257564
hexads,12.8
hexagon,0.340510093
hexagonal,-0.191704543
hexagons,2.670298084
hexagram,4.137468625
hexagrams,0.186468272
hexahedral,12.8
hexahedron,12.8
hexameter,12.75029864
hexameters,2.57980599
hexane,-8.823067138
hexaploid,11.15294529
hexapod,3.946176447
hexapods,12.8
hexed,10.134948
hexer,3.233609543
hexers,11.15294529
hexes,0.0902007
hexing,-2.651052158
hexose,-11.50316635
hexyl,-11.58834548
hey,-0.35093113
heyday,2.360301062
heydays,1.554937557
heydey,4.960077514
heydeys,10.383257
hi,0.162794946
hiatal,2.420523105
hiatus,1.116143693
hiatuses,1.676467663
hibachi,-0.408491118
hibachis,-1.724587181
hibernal,11.31708658
hibernate,-0.880902099
hibernated,1.077847473
hibernates,-1.347663704
hibernating,-0.193726587
hibernation,-0.022564756
hibernator,8.207769528
hibernators,14.86140859
hibiscus,2.302079834
hibiscuses,-10.58564246
hic,-0.910594213
hiccough,0.460291143
hiccoughed,2.256584678
hiccoughs,9.127240594
hiccup,0.708862623
hiccuped,2.356801399
hiccuping,-3.163858344
hiccupped,-0.023848139
hiccupping,4.037806109
hiccups,0.280307014
hick,-2.251315995
hickey,0.366969137
hickeys,2.084054168
hickories,24.44722812
hickory,3.740585844
hicks,-0.292999226
hid,0.050138997
hidable,-7.737250486
hidalgo,1.509841417
hidalgos,6.460104875
hidden,1.04368812
hiddenly,10.52073946
hide,-0.008686222
hideaway,2.370727028
hideaways,9.286474903
hidebound,2.946171464
hided,1.42089567
hideless,12.8
hideous,-2.597988886
hideously,-6.489061267
hideousness,-2.321887425
hideout,1.512776341
hideouts,0.933044249
hider,-2.668321915
hiders,-0.444517833
hides,0.131362179
hiding,0.375776896
hidings,13.55717578
hie,4.361141292
hied,0.699237246
hieing,-10.12052435
hierarch,9.763985113
hierarchal,0.075768921
hierarchial,5.989680636
hierarchic,2.139474967
hierarchical,0.399094776
hierarchically,1.054718939
hierarchies,0.76973574
hierarchism,12.8
hierarchs,-3.217868332
hierarchy,0.92614032
hieratic,-0.038819612
hieroglyphic,1.137315817
hieroglyphics,-0.12068583
hierophant,3.758001477
hierophants,-7.955368362
hies,8.787189552
higgle,3.98353022
high,0.00201302
highball,-0.405302305
highballs,0.163844541
highbinder,12.8
highborn,2.99265299
highboy,3.57197533
highboys,11.15294529
highbred,8.54647981
highbrow,0.190783959
highbrows,4.342386829
higher,-0.030080615
highest,1.910196499
highfalutin,-5.487190143
highhanded,-9.41975197
highhandedly,-5.09281123
highhandedness,4.664042944
highjack,-5.364791883
highjacked,0.470194374
highjacks,1.447854712
highland,2.705046507
highlander,-4.111985725
highlanders,3.136187128
highlands,4.277113844
highlight,2.335782209
highlighted,1.394667503
highlighting,2.106230956
highlights,5.7486799
highly,6.440242019
highness,-0.521807972
highnesses,-9.947328126
highroad,2.430170821
highroads,-12.8
highs,2.534987449
highschool,-0.152433565
hight,-0.322109004
hightail,-0.236660918
hightailed,-6.515341334
hightailing,0.437185485
hightails,-1.691252031
highted,-0.817908347
highth,8.576615497
highths,12.8
hights,7.761667161
highway,0.474303882
highwayman,5.070287328
highwaymen,5.804438096
highways,0.419852555
hijack,-0.157662364
hijacked,-0.972906742
hijacker,-2.105151235
hijackers,-0.972768533
hijacking,0.005685799
hijacks,-1.599323048
hijinks,-0.375447246
hike,0.237572652
hiked,0.231325745
hiker,0.526768659
hikers,0.694637429
hikes,1.686243738
hiking,1.556734324
hilarious,4.441868535
hilariously,0.286346361
hilariousness,3.436990011
hilarities,7.592717199
hilarity,0.423747039
hill,0.022659662
hillbillies,-0.216892444
hillbilly,-0.097490665
hilled,8.0008296
hiller,7.565218552
hillers,5.812668008
hillier,1.234936071
hilliest,-4.477028751
hilliness,11.15294529
hilling,4.311457249
hillock,0.91306535
hillocks,3.087246678
hillocky,0
hills,0.323074409
hillside,0.986006039
hillsides,5.278958016
hilltop,1.65865735
hilltops,-0.767764354
hilly,2.454732752
hilt,3.082713759
hilted,1.754531318
hilting,1.152879388
hilts,3.963399601
him,0.179935712
himalayan,2.430904334
himalayas,2.030640625
himself,0.185551361
hind,-0.006929684
hindbrain,0.646750327
hinder,0.860857458
hinderance,-0.088413204
hindered,0.051680908
hinderer,15.49427838
hinderers,15.47905443
hindering,2.550165966
hindermost,12.8
hinders,-0.400936686
hindgut,6.4
hindguts,-21.64086079
hindi,0.031075086
hindmost,-1.811319949
hindquarter,3.735069697
hindquarters,-2.168216845
hindrance,1.355396632
hindrances,3.054030422
hinds,0.377048825
hindsight,0.023933084
hindu,0.019518564
hinduism,-0.547752069
hindus,-0.500647418
hindustan,4.869928725
hindustani,5.285489329
hinge,-5.372275702
hinged,-0.534143807
hingeless,-3.355614975
hinger,-0.191225681
hingers,-11.28850799
hinges,-2.275523607
hinging,-1.01314574
hinnies,-12.8
hinny,5.422046219
hint,-0.062393334
hinted,-0.113385121
hinter,-1.292577102
hinterland,1.975983784
hinterlands,5.263128573
hinters,6.892527477
hinting,-0.077668654
hints,0.921098703
hip,0.365370045
hipbone,4.00860718
hipbones,4.442323762
hiphuggers,-9.951462793
hipless,6.664028392
hipline,11.15294529
hipness,-2.541247101
hipped,-0.16067955
hipper,-0.425422809
hippest,6.294579838
hippie,-0.03126614
hippiedom,-1.018514923
hippier,13.47831492
hippies,-0.64224067
hipping,-1.956912434
hippish,3.51455647
hippo,-0.023121724
hippocampus,-0.021400246
hippocrates,2.621933806
hippocratic,-0.962556432
hippodrome,4.096851424
hippopotami,9.13375662
hippopotamus,-0.793902486
hippopotamuses,0.476619251
hippos,0.080985774
hippy,-0.383495965
hips,0.052800316
hipshot,-0.844553312
hipster,-1.152183874
hipsters,-2.601462668
hirable,14.26800852
hiragana,-0.353572044
hiraganas,12.8
hire,-2.320946347
hireable,2.007096428
hired,-0.018988347
hireling,-3.38124842
hirelings,1.726557338
hirer,-2.396960004
hirers,1.082538938
hires,2.148480306
hiring,-0.59360404
hiroshima,3.659997614
hirsute,-0.359010201
hirsuteness,-6.598148705
hirsutism,-0.13911255
his,0.641393174
hisn,0.476690075
hispanic,-0.1613068
hispanics,-3.034857878
hispaniola,5.998120496
hispano,0.785101377
hispid,22.81763919
hiss,-1.078732974
hissed,-2.634643965
hisself,0.789321966
hisser,-0.60116299
hissers,12.8
hisses,-1.47739441
hissing,-3.505380163
hissings,-18.341313
hist,2.17768243
histamine,2.898432724
histamines,4.326959985
histaminic,0
histed,12.8
histogram,0.73966244
histograms,3.891780323
histologist,7.396632975
histologists,6.4
histology,-1.102052956
historian,-0.000493475
historians,0.025583155
historic,1.253263701
historical,0.15626049
historically,-0.009059655
historicity,-0.658399638
histories,1.792622589
historiographer,6.71366082
historiographers,-1.269423309
historiography,0.264065441
history,0.536574887
histrionic,-3.470616496
histrionically,-4.043418656
histrionics,-0.350903499
hists,-0.115970537
hit,0.253404082
hitch,0.534823665
hitched,0.057682776
hitcher,-0.714528171
hitchers,5.592850318
hitches,0.998590062
hitchhike,2.926838196
hitchhiked,1.304467332
hitchhiker,0.587163309
hitchhikers,1.4512174
hitchhikes,-0.2271655
hitchhiking,0.791114592
hitching,0.594097551
hither,-0.408938534
hitherto,1.669584255
hitler,0.032260497
hitlerism,-6.311587067
hitless,-1.220187334
hits,2.383937774
hitter,0.663262873
hitters,1.494523081
hitting,0.008479046
hive,0.705410365
hived,4.359155308
hives,-0.305310584
hiving,-4.180216324
ho,-0.940384728
hoagie,-8.162647665
hoagies,8.984426081
hoagy,9.309885591
hoar,6.658041112
hoard,4.04981546
hoarded,4.050118683
hoarder,0.822713027
hoarders,-1.741960377
hoarding,0.603402524
hoardings,25.10524257
hoards,0.093188522
hoarfrost,13.24665358
hoarier,-4.126956539
hoariest,-12.92857181
hoariness,12.8
hoarse,-0.057685309
hoarsely,2.088277511
hoarsened,-3.418688023
hoarseness,6.855282107
hoarsening,-3.398583843
hoarser,2.205404334
hoarsest,12.8
hoary,-4.68530473
hoatzin,3.463560662
hoatzins,2.256584678
hoax,-5.990571032
hoaxed,-11.12832007
hoaxer,-4.961700177
hoaxers,-5.034333859
hoaxes,-5.884558507
hoaxing,-6.507873337
hob,3.156701882
hobbesian,0.708749987
hobbies,0.504028518
hobbit,6.709720135
hobble,-2.124811707
hobbled,-1.983445273
hobbledehoy,5.299435635
hobbler,12.8
hobblers,12.8
hobbles,-3.12968843
hobbling,-0.08469181
hobby,0.176817415
hobbyhorse,0.525357849
hobbyhorses,-7.144278689
hobbyist,0.810758459
hobbyists,0.842749175
hobgoblin,0.936558161
hobgoblins,-8.065484647
hobnail,9.766037287
hobnailed,4.860423053
hobnails,-11.61209132
hobnob,-4.815205646
hobnobbed,2.311239129
hobnobbing,-0.249288525
hobnobs,1.328446041
hobo,2.751099683
hoboed,-11.26120646
hoboes,11.26607939
hoboing,15.2822751
hoboism,0.198236788
hobos,0.193413881
hobs,1.002622818
hoc,-3.091049642
hock,-0.162892425
hocked,1.881351039
hocker,-0.270873553
hockers,0.429549201
hockey,0.081329043
hockeys,-6.4
hocking,-4.448603825
hocks,1.369744597
hockshop,6.4
hocus,0.004271128
hocussing,6.4
hod,2.801267481
hodad,-10.33148242
hodaddy,2.256584678
hodads,21.0425709
hodgepodge,-9.555245664
hodgepodges,-2.635537067
hods,2.177149355
hoe,-0.118765659
hoecake,12.8
hoecakes,-0.776012597
hoed,8.444983842
hoedown,8.8325431
hoedowns,2.118879301
hoeing,9.211987262
hoer,25.10524257
hoers,21.0425709
hoes,-1.396213115
hog,-0.572776608
hogan,0.390749592
hogans,0.324064235
hogback,7.387584748
hogfish,-2.984825346
hogged,-1.896009724
hogger,8.674642026
hoggers,-14.0913859
hogging,-0.619525089
hoggish,-0.807721792
hoggishly,6.4
hoggs,4.109101768
hognose,11.93185899
hognoses,6.4
hogs,-0.497362877
hogshead,2.166061874
hogsheads,-1.363475083
hogtie,-2.999879936
hogtied,-1.769700513
hogties,-5.033990693
hogtying,-12.8
hogwash,-8.923360273
hogweed,8.265737171
hogweeds,13.259977
hoi,0.265515552
hoise,9.251551163
hoist,0.661436199
hoisted,-1.488183682
hoister,6.957367185
hoisters,6.4
hoisting,-1.074255631
hoists,0.061718156
hoke,7.618460038
hokey,-2.774147319
hokier,-6.291782605
hokiest,-15.11998526
hoking,-13.87524726
hokum,-6.738471404
hokums,6.4
hold,-0.127735039
holdable,5.689010668
holdall,-3.908066048
holdback,-4.278606331
holdbacks,2.95493916
holden,0.484139974
holder,-0.233065553
holders,0.000580364
holdfast,-0.352664144
holdfasts,22.81763919
holding,-0.020956917
holdings,0.983352007
holdout,3.065089451
holdouts,1.391189673
holdover,2.449601833
holdovers,0.299998543
holds,3.139688255
holdup,1.503173619
holdups,1.69941318
hole,-0.480066737
holed,0.436676216
holeless,-6.186714024
holeproof,12.8
holer,4.331219626
holes,-3.345533194
holey,1.663121418
holiday,2.297695478
holidayed,5.415743384
holidaying,5.419208998
holidays,3.396911958
holier,-3.09546771
holies,1.23478741
holiest,0.284091937
holily,12.8
holiness,1.315123812
holing,0.194963118
holism,0.632388822
holisms,12.8
holist,4.981804709
holistic,1.146233935
holistically,1.98646018
holists,14.03075437
holland,3.227683033
hollandaise,5.417668376
hollander,2.493393938
hollanders,10.35799896
hollands,11.18511913
holler,2.462021908
hollered,-0.215146185
hollering,-0.270602729
hollers,2.948688799
hollies,4.249239124
hollo,-2.656005723
hollow,-1.771149457
hollowed,-0.540394273
hollower,0.490433222
hollowest,-1.33510889
hollowing,1.544064247
hollowly,3.60587307
hollowness,-0.093340405
hollows,1.07866721
hollowware,8.640786612
holly,1.348366836
hollyhock,8.027301173
hollyhocks,2.131245752
hollywood,-0.875260037
holmes,2.060036874
holmium,-12.8
holocaust,0.227270479
holocausts,-0.266117557
holocene,-0.84100656
hologram,-0.250071071
holograms,0.854349228
holograph,6.447190454
holographic,0.228320734
holographs,-7.827380594
holography,1.390127446
holotypes,12.8
holstein,3.67852622
holsteins,7.152261882
holster,-0.439207445
holstered,-0.151813505
holsters,0.068051551
holt,2.008431846
holts,0.849138183
holy,-0.009346671
holyday,5.741699172
holydays,5.363398504
holystone,22.48702362
holystones,7.429146555
homage,1.368942738
homaged,6.119715021
homages,3.024411835
homaging,-5.970170665
hombre,2.538101648
hombres,3.714700988
homburg,6.514055308
homburgs,6.4
home,0.616229694
homebodies,8.96586928
homebody,6.805223542
homebound,1.635327625
homebred,19.15947229
homebuilders,3.092163705
homebuilding,0.310767084
homecoming,4.721370975
homecomings,6.446457741
homed,3.134241843
homefolk,-3.734633038
homegrown,1.563400499
homeland,2.668726719
homelands,2.196395347
homeless,-0.329159608
homelier,-1.809501921
homeliest,3.433717064
homelike,7.216479552
homeliness,4.243769918
homely,-0.030664521
homemade,0.370303908
homemaker,2.52596338
homemakers,-0.650052774
homemaking,-0.061325302
homeopath,-0.14670132
homeopathic,-2.138693553
homeopathically,-9.200117039
homeopathies,2.256584678
homeopathy,-3.289674162
homeostasis,-0.550502226
homeostatic,-2.099877915
homeowner,0.246103694
homeowners,-0.042859578
homer,1.558175414
homeric,4.829201364
homering,6.4
homeroom,-1.191770271
homerooms,12.8
homers,0.60881775
homes,0.391145894
homesick,7.515868607
homesickness,14.81093778
homesite,-0.023157901
homespun,2.589565371
homespuns,-2.984825346
homestead,3.078328165
homesteader,6.779280753
homesteaders,7.469632264
